Image,ID,SPECIES,BREED ID,nID,class
basset_hound_191,4,2,3,3,Basset Hound
basset_hound_192,4,2,3,3,Basset Hound
basset_hound_193,4,2,3,3,Basset Hound
basset_hound_194,4,2,3,3,Basset Hound
basset_hound_195,4,2,3,3,Basset Hound
basset_hound_196,4,2,3,3,Basset Hound
basset_hound_197,4,2,3,3,Basset Hound
basset_hound_198,4,2,3,3,Basset Hound
basset_hound_199,4,2,3,3,Basset Hound
basset_hound_19,4,2,3,3,Basset Hound
basset_hound_1,4,2,3,3,Basset Hound
basset_hound_200,4,2,3,3,Basset Hound
basset_hound_20,4,2,3,3,Basset Hound
basset_hound_21,4,2,3,3,Basset Hound
basset_hound_22,4,2,3,3,Basset Hound
basset_hound_23,4,2,3,3,Basset Hound
basset_hound_24,4,2,3,3,Basset Hound
basset_hound_25,4,2,3,3,Basset Hound
basset_hound_26,4,2,3,3,Basset Hound
basset_hound_27,4,2,3,3,Basset Hound
basset_hound_28,4,2,3,3,Basset Hound
basset_hound_29,4,2,3,3,Basset Hound
basset_hound_2,4,2,3,3,Basset Hound
basset_hound_30,4,2,3,3,Basset Hound
basset_hound_31,4,2,3,3,Basset Hound
basset_hound_32,4,2,3,3,Basset Hound
basset_hound_33,4,2,3,3,Basset Hound
basset_hound_34,4,2,3,3,Basset Hound
basset_hound_35,4,2,3,3,Basset Hound
basset_hound_36,4,2,3,3,Basset Hound
basset_hound_37,4,2,3,3,Basset Hound
basset_hound_38,4,2,3,3,Basset Hound
basset_hound_39,4,2,3,3,Basset Hound
basset_hound_3,4,2,3,3,Basset Hound
basset_hound_40,4,2,3,3,Basset Hound
basset_hound_41,4,2,3,3,Basset Hound
basset_hound_42,4,2,3,3,Basset Hound
basset_hound_43,4,2,3,3,Basset Hound
basset_hound_44,4,2,3,3,Basset Hound
basset_hound_45,4,2,3,3,Basset Hound
basset_hound_46,4,2,3,3,Basset Hound
basset_hound_47,4,2,3,3,Basset Hound
basset_hound_48,4,2,3,3,Basset Hound
basset_hound_49,4,2,3,3,Basset Hound
basset_hound_4,4,2,3,3,Basset Hound
basset_hound_50,4,2,3,3,Basset Hound
basset_hound_51,4,2,3,3,Basset Hound
basset_hound_52,4,2,3,3,Basset Hound
basset_hound_53,4,2,3,3,Basset Hound
basset_hound_54,4,2,3,3,Basset Hound
basset_hound_55,4,2,3,3,Basset Hound
basset_hound_56,4,2,3,3,Basset Hound
basset_hound_57,4,2,3,3,Basset Hound
basset_hound_58,4,2,3,3,Basset Hound
basset_hound_59,4,2,3,3,Basset Hound
basset_hound_5,4,2,3,3,Basset Hound
basset_hound_60,4,2,3,3,Basset Hound
basset_hound_61,4,2,3,3,Basset Hound
basset_hound_62,4,2,3,3,Basset Hound
basset_hound_63,4,2,3,3,Basset Hound
basset_hound_64,4,2,3,3,Basset Hound
basset_hound_65,4,2,3,3,Basset Hound
basset_hound_66,4,2,3,3,Basset Hound
basset_hound_67,4,2,3,3,Basset Hound
basset_hound_68,4,2,3,3,Basset Hound
basset_hound_69,4,2,3,3,Basset Hound
basset_hound_6,4,2,3,3,Basset Hound
basset_hound_70,4,2,3,3,Basset Hound
basset_hound_71,4,2,3,3,Basset Hound
basset_hound_72,4,2,3,3,Basset Hound
basset_hound_73,4,2,3,3,Basset Hound
basset_hound_74,4,2,3,3,Basset Hound
basset_hound_75,4,2,3,3,Basset Hound
basset_hound_76,4,2,3,3,Basset Hound
basset_hound_77,4,2,3,3,Basset Hound
basset_hound_78,4,2,3,3,Basset Hound
basset_hound_79,4,2,3,3,Basset Hound
basset_hound_7,4,2,3,3,Basset Hound
basset_hound_80,4,2,3,3,Basset Hound
basset_hound_81,4,2,3,3,Basset Hound
basset_hound_82,4,2,3,3,Basset Hound
basset_hound_83,4,2,3,3,Basset Hound
basset_hound_84,4,2,3,3,Basset Hound
basset_hound_85,4,2,3,3,Basset Hound
basset_hound_86,4,2,3,3,Basset Hound
basset_hound_87,4,2,3,3,Basset Hound
basset_hound_88,4,2,3,3,Basset Hound
basset_hound_89,4,2,3,3,Basset Hound
basset_hound_8,4,2,3,3,Basset Hound
basset_hound_90,4,2,3,3,Basset Hound
basset_hound_91,4,2,3,3,Basset Hound
basset_hound_92,4,2,3,3,Basset Hound
basset_hound_93,4,2,3,3,Basset Hound
basset_hound_94,4,2,3,3,Basset Hound
basset_hound_95,4,2,3,3,Basset Hound
basset_hound_96,4,2,3,3,Basset Hound
basset_hound_97,4,2,3,3,Basset Hound
basset_hound_98,4,2,3,3,Basset Hound
basset_hound_99,4,2,3,3,Basset Hound
basset_hound_9,4,2,3,3,Basset Hound
beagle_195,5,2,4,4,Beagle
beagle_196,5,2,4,4,Beagle
beagle_197,5,2,4,4,Beagle
beagle_198,5,2,4,4,Beagle
beagle_199,5,2,4,4,Beagle
beagle_19,5,2,4,4,Beagle
beagle_1,5,2,4,4,Beagle
beagle_200,5,2,4,4,Beagle
beagle_201,5,2,4,4,Beagle
beagle_202,5,2,4,4,Beagle
beagle_203,5,2,4,4,Beagle
beagle_204,5,2,4,4,Beagle
beagle_20,5,2,4,4,Beagle
beagle_21,5,2,4,4,Beagle
beagle_22,5,2,4,4,Beagle
beagle_23,5,2,4,4,Beagle
beagle_24,5,2,4,4,Beagle
beagle_25,5,2,4,4,Beagle
beagle_26,5,2,4,4,Beagle
beagle_27,5,2,4,4,Beagle
beagle_28,5,2,4,4,Beagle
beagle_29,5,2,4,4,Beagle
beagle_2,5,2,4,4,Beagle
beagle_30,5,2,4,4,Beagle
beagle_31,5,2,4,4,Beagle
beagle_32,5,2,4,4,Beagle
beagle_33,5,2,4,4,Beagle
beagle_34,5,2,4,4,Beagle
beagle_35,5,2,4,4,Beagle
beagle_36,5,2,4,4,Beagle
beagle_37,5,2,4,4,Beagle
beagle_38,5,2,4,4,Beagle
beagle_39,5,2,4,4,Beagle
beagle_3,5,2,4,4,Beagle
beagle_40,5,2,4,4,Beagle
beagle_41,5,2,4,4,Beagle
beagle_42,5,2,4,4,Beagle
beagle_43,5,2,4,4,Beagle
beagle_44,5,2,4,4,Beagle
beagle_45,5,2,4,4,Beagle
beagle_46,5,2,4,4,Beagle
beagle_47,5,2,4,4,Beagle
beagle_48,5,2,4,4,Beagle
beagle_49,5,2,4,4,Beagle
beagle_4,5,2,4,4,Beagle
beagle_50,5,2,4,4,Beagle
beagle_51,5,2,4,4,Beagle
beagle_52,5,2,4,4,Beagle
beagle_53,5,2,4,4,Beagle
beagle_54,5,2,4,4,Beagle
beagle_55,5,2,4,4,Beagle
beagle_56,5,2,4,4,Beagle
beagle_57,5,2,4,4,Beagle
beagle_58,5,2,4,4,Beagle
beagle_59,5,2,4,4,Beagle
beagle_5,5,2,4,4,Beagle
beagle_60,5,2,4,4,Beagle
beagle_61,5,2,4,4,Beagle
beagle_62,5,2,4,4,Beagle
beagle_63,5,2,4,4,Beagle
beagle_64,5,2,4,4,Beagle
beagle_65,5,2,4,4,Beagle
beagle_66,5,2,4,4,Beagle
beagle_67,5,2,4,4,Beagle
beagle_68,5,2,4,4,Beagle
beagle_69,5,2,4,4,Beagle
beagle_6,5,2,4,4,Beagle
beagle_70,5,2,4,4,Beagle
beagle_71,5,2,4,4,Beagle
beagle_72,5,2,4,4,Beagle
beagle_73,5,2,4,4,Beagle
beagle_74,5,2,4,4,Beagle
beagle_75,5,2,4,4,Beagle
beagle_76,5,2,4,4,Beagle
beagle_77,5,2,4,4,Beagle
beagle_78,5,2,4,4,Beagle
beagle_79,5,2,4,4,Beagle
beagle_7,5,2,4,4,Beagle
beagle_80,5,2,4,4,Beagle
beagle_81,5,2,4,4,Beagle
beagle_82,5,2,4,4,Beagle
beagle_83,5,2,4,4,Beagle
beagle_84,5,2,4,4,Beagle
beagle_85,5,2,4,4,Beagle
beagle_86,5,2,4,4,Beagle
beagle_87,5,2,4,4,Beagle
beagle_88,5,2,4,4,Beagle
beagle_89,5,2,4,4,Beagle
beagle_8,5,2,4,4,Beagle
beagle_90,5,2,4,4,Beagle
beagle_91,5,2,4,4,Beagle
beagle_92,5,2,4,4,Beagle
beagle_93,5,2,4,4,Beagle
beagle_94,5,2,4,4,Beagle
beagle_95,5,2,4,4,Beagle
beagle_96,5,2,4,4,Beagle
beagle_97,5,2,4,4,Beagle
beagle_98,5,2,4,4,Beagle
beagle_99,5,2,4,4,Beagle
beagle_9,5,2,4,4,Beagle
boxer_191,9,2,5,8,Boxer
boxer_192,9,2,5,8,Boxer
boxer_193,9,2,5,8,Boxer
boxer_194,9,2,5,8,Boxer
boxer_195,9,2,5,8,Boxer
boxer_196,9,2,5,8,Boxer
boxer_197,9,2,5,8,Boxer
boxer_198,9,2,5,8,Boxer
boxer_199,9,2,5,8,Boxer
boxer_19,9,2,5,8,Boxer
boxer_1,9,2,5,8,Boxer
boxer_200,9,2,5,8,Boxer
boxer_20,9,2,5,8,Boxer
boxer_21,9,2,5,8,Boxer
boxer_22,9,2,5,8,Boxer
boxer_23,9,2,5,8,Boxer
boxer_24,9,2,5,8,Boxer
boxer_25,9,2,5,8,Boxer
boxer_26,9,2,5,8,Boxer
boxer_27,9,2,5,8,Boxer
boxer_28,9,2,5,8,Boxer
boxer_29,9,2,5,8,Boxer
boxer_2,9,2,5,8,Boxer
boxer_30,9,2,5,8,Boxer
boxer_31,9,2,5,8,Boxer
boxer_32,9,2,5,8,Boxer
boxer_33,9,2,5,8,Boxer
boxer_34,9,2,5,8,Boxer
boxer_35,9,2,5,8,Boxer
boxer_36,9,2,5,8,Boxer
boxer_37,9,2,5,8,Boxer
boxer_38,9,2,5,8,Boxer
boxer_39,9,2,5,8,Boxer
boxer_3,9,2,5,8,Boxer
boxer_40,9,2,5,8,Boxer
boxer_41,9,2,5,8,Boxer
boxer_42,9,2,5,8,Boxer
boxer_43,9,2,5,8,Boxer
boxer_44,9,2,5,8,Boxer
boxer_45,9,2,5,8,Boxer
boxer_46,9,2,5,8,Boxer
boxer_47,9,2,5,8,Boxer
boxer_48,9,2,5,8,Boxer
boxer_49,9,2,5,8,Boxer
boxer_4,9,2,5,8,Boxer
boxer_50,9,2,5,8,Boxer
boxer_51,9,2,5,8,Boxer
boxer_52,9,2,5,8,Boxer
boxer_53,9,2,5,8,Boxer
boxer_54,9,2,5,8,Boxer
boxer_55,9,2,5,8,Boxer
boxer_56,9,2,5,8,Boxer
boxer_57,9,2,5,8,Boxer
boxer_58,9,2,5,8,Boxer
boxer_59,9,2,5,8,Boxer
boxer_5,9,2,5,8,Boxer
boxer_60,9,2,5,8,Boxer
boxer_61,9,2,5,8,Boxer
boxer_62,9,2,5,8,Boxer
boxer_63,9,2,5,8,Boxer
boxer_64,9,2,5,8,Boxer
boxer_65,9,2,5,8,Boxer
boxer_66,9,2,5,8,Boxer
boxer_67,9,2,5,8,Boxer
boxer_68,9,2,5,8,Boxer
boxer_69,9,2,5,8,Boxer
boxer_6,9,2,5,8,Boxer
boxer_70,9,2,5,8,Boxer
boxer_71,9,2,5,8,Boxer
boxer_72,9,2,5,8,Boxer
boxer_73,9,2,5,8,Boxer
boxer_74,9,2,5,8,Boxer
boxer_75,9,2,5,8,Boxer
boxer_76,9,2,5,8,Boxer
boxer_77,9,2,5,8,Boxer
boxer_78,9,2,5,8,Boxer
boxer_79,9,2,5,8,Boxer
boxer_7,9,2,5,8,Boxer
boxer_80,9,2,5,8,Boxer
boxer_81,9,2,5,8,Boxer
boxer_83,9,2,5,8,Boxer
boxer_84,9,2,5,8,Boxer
boxer_85,9,2,5,8,Boxer
boxer_86,9,2,5,8,Boxer
boxer_87,9,2,5,8,Boxer
boxer_88,9,2,5,8,Boxer
boxer_89,9,2,5,8,Boxer
boxer_8,9,2,5,8,Boxer
boxer_90,9,2,5,8,Boxer
boxer_91,9,2,5,8,Boxer
boxer_92,9,2,5,8,Boxer
boxer_93,9,2,5,8,Boxer
boxer_94,9,2,5,8,Boxer
boxer_95,9,2,5,8,Boxer
boxer_96,9,2,5,8,Boxer
boxer_97,9,2,5,8,Boxer
boxer_98,9,2,5,8,Boxer
boxer_99,9,2,5,8,Boxer
boxer_9,9,2,5,8,Boxer
chihuahua_191,11,2,6,10,Chihuahua
chihuahua_192,11,2,6,10,Chihuahua
chihuahua_193,11,2,6,10,Chihuahua
chihuahua_194,11,2,6,10,Chihuahua
chihuahua_195,11,2,6,10,Chihuahua
chihuahua_196,11,2,6,10,Chihuahua
chihuahua_197,11,2,6,10,Chihuahua
chihuahua_198,11,2,6,10,Chihuahua
chihuahua_199,11,2,6,10,Chihuahua
chihuahua_19,11,2,6,10,Chihuahua
chihuahua_1,11,2,6,10,Chihuahua
chihuahua_200,11,2,6,10,Chihuahua
chihuahua_20,11,2,6,10,Chihuahua
chihuahua_21,11,2,6,10,Chihuahua
chihuahua_22,11,2,6,10,Chihuahua
chihuahua_23,11,2,6,10,Chihuahua
chihuahua_24,11,2,6,10,Chihuahua
chihuahua_25,11,2,6,10,Chihuahua
chihuahua_26,11,2,6,10,Chihuahua
chihuahua_27,11,2,6,10,Chihuahua
chihuahua_28,11,2,6,10,Chihuahua
chihuahua_29,11,2,6,10,Chihuahua
chihuahua_2,11,2,6,10,Chihuahua
chihuahua_30,11,2,6,10,Chihuahua
chihuahua_31,11,2,6,10,Chihuahua
chihuahua_32,11,2,6,10,Chihuahua
chihuahua_33,11,2,6,10,Chihuahua
chihuahua_34,11,2,6,10,Chihuahua
chihuahua_35,11,2,6,10,Chihuahua
chihuahua_36,11,2,6,10,Chihuahua
chihuahua_37,11,2,6,10,Chihuahua
chihuahua_38,11,2,6,10,Chihuahua
chihuahua_39,11,2,6,10,Chihuahua
chihuahua_3,11,2,6,10,Chihuahua
chihuahua_40,11,2,6,10,Chihuahua
chihuahua_41,11,2,6,10,Chihuahua
chihuahua_42,11,2,6,10,Chihuahua
chihuahua_43,11,2,6,10,Chihuahua
chihuahua_44,11,2,6,10,Chihuahua
chihuahua_45,11,2,6,10,Chihuahua
chihuahua_46,11,2,6,10,Chihuahua
chihuahua_47,11,2,6,10,Chihuahua
chihuahua_48,11,2,6,10,Chihuahua
chihuahua_49,11,2,6,10,Chihuahua
chihuahua_4,11,2,6,10,Chihuahua
chihuahua_50,11,2,6,10,Chihuahua
chihuahua_51,11,2,6,10,Chihuahua
chihuahua_52,11,2,6,10,Chihuahua
chihuahua_53,11,2,6,10,Chihuahua
chihuahua_54,11,2,6,10,Chihuahua
chihuahua_55,11,2,6,10,Chihuahua
chihuahua_56,11,2,6,10,Chihuahua
chihuahua_57,11,2,6,10,Chihuahua
chihuahua_58,11,2,6,10,Chihuahua
chihuahua_59,11,2,6,10,Chihuahua
chihuahua_5,11,2,6,10,Chihuahua
chihuahua_60,11,2,6,10,Chihuahua
chihuahua_61,11,2,6,10,Chihuahua
chihuahua_62,11,2,6,10,Chihuahua
chihuahua_63,11,2,6,10,Chihuahua
chihuahua_64,11,2,6,10,Chihuahua
chihuahua_65,11,2,6,10,Chihuahua
chihuahua_66,11,2,6,10,Chihuahua
chihuahua_67,11,2,6,10,Chihuahua
chihuahua_68,11,2,6,10,Chihuahua
chihuahua_69,11,2,6,10,Chihuahua
chihuahua_6,11,2,6,10,Chihuahua
chihuahua_70,11,2,6,10,Chihuahua
chihuahua_71,11,2,6,10,Chihuahua
chihuahua_72,11,2,6,10,Chihuahua
chihuahua_73,11,2,6,10,Chihuahua
chihuahua_74,11,2,6,10,Chihuahua
chihuahua_75,11,2,6,10,Chihuahua
chihuahua_76,11,2,6,10,Chihuahua
chihuahua_77,11,2,6,10,Chihuahua
chihuahua_78,11,2,6,10,Chihuahua
chihuahua_79,11,2,6,10,Chihuahua
chihuahua_7,11,2,6,10,Chihuahua
chihuahua_80,11,2,6,10,Chihuahua
chihuahua_81,11,2,6,10,Chihuahua
chihuahua_82,11,2,6,10,Chihuahua
chihuahua_83,11,2,6,10,Chihuahua
chihuahua_84,11,2,6,10,Chihuahua
chihuahua_85,11,2,6,10,Chihuahua
chihuahua_86,11,2,6,10,Chihuahua
chihuahua_87,11,2,6,10,Chihuahua
chihuahua_88,11,2,6,10,Chihuahua
chihuahua_89,11,2,6,10,Chihuahua
chihuahua_8,11,2,6,10,Chihuahua
chihuahua_90,11,2,6,10,Chihuahua
chihuahua_91,11,2,6,10,Chihuahua
chihuahua_92,11,2,6,10,Chihuahua
chihuahua_93,11,2,6,10,Chihuahua
chihuahua_94,11,2,6,10,Chihuahua
chihuahua_95,11,2,6,10,Chihuahua
chihuahua_96,11,2,6,10,Chihuahua
chihuahua_97,11,2,6,10,Chihuahua
chihuahua_98,11,2,6,10,Chihuahua
chihuahua_99,11,2,6,10,Chihuahua
chihuahua_9,11,2,6,10,Chihuahua
english_cocker_spaniel_191,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_192,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_193,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_194,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_195,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_196,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_197,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_198,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_199,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_19,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_1,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_200,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_20,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_21,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_22,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_23,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_24,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_25,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_26,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_27,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_28,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_29,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_2,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_30,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_31,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_32,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_33,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_34,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_35,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_36,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_37,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_38,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_39,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_3,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_40,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_41,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_42,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_43,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_44,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_45,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_46,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_47,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_48,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_49,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_4,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_50,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_51,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_52,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_53,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_54,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_55,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_56,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_57,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_58,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_59,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_5,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_60,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_61,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_62,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_63,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_64,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_65,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_66,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_67,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_68,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_69,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_6,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_70,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_71,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_72,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_73,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_74,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_75,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_76,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_77,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_78,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_79,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_7,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_80,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_81,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_82,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_83,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_84,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_85,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_86,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_87,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_88,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_89,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_8,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_90,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_91,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_92,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_93,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_94,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_95,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_96,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_97,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_98,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_99,13,2,7,12,English Cocker Spaniel
english_cocker_spaniel_9,13,2,7,12,English Cocker Spaniel
english_setter_191,14,2,8,13,English Setter
english_setter_192,14,2,8,13,English Setter
english_setter_193,14,2,8,13,English Setter
english_setter_194,14,2,8,13,English Setter
english_setter_195,14,2,8,13,English Setter
english_setter_196,14,2,8,13,English Setter
english_setter_197,14,2,8,13,English Setter
english_setter_198,14,2,8,13,English Setter
english_setter_199,14,2,8,13,English Setter
english_setter_19,14,2,8,13,English Setter
english_setter_1,14,2,8,13,English Setter
english_setter_200,14,2,8,13,English Setter
english_setter_20,14,2,8,13,English Setter
english_setter_21,14,2,8,13,English Setter
english_setter_22,14,2,8,13,English Setter
english_setter_23,14,2,8,13,English Setter
english_setter_24,14,2,8,13,English Setter
english_setter_25,14,2,8,13,English Setter
english_setter_26,14,2,8,13,English Setter
english_setter_27,14,2,8,13,English Setter
english_setter_28,14,2,8,13,English Setter
english_setter_29,14,2,8,13,English Setter
english_setter_2,14,2,8,13,English Setter
english_setter_30,14,2,8,13,English Setter
english_setter_31,14,2,8,13,English Setter
english_setter_32,14,2,8,13,English Setter
english_setter_33,14,2,8,13,English Setter
english_setter_34,14,2,8,13,English Setter
english_setter_35,14,2,8,13,English Setter
english_setter_36,14,2,8,13,English Setter
english_setter_37,14,2,8,13,English Setter
english_setter_38,14,2,8,13,English Setter
english_setter_39,14,2,8,13,English Setter
english_setter_3,14,2,8,13,English Setter
english_setter_40,14,2,8,13,English Setter
english_setter_41,14,2,8,13,English Setter
english_setter_42,14,2,8,13,English Setter
english_setter_43,14,2,8,13,English Setter
english_setter_44,14,2,8,13,English Setter
english_setter_45,14,2,8,13,English Setter
english_setter_46,14,2,8,13,English Setter
english_setter_47,14,2,8,13,English Setter
english_setter_48,14,2,8,13,English Setter
english_setter_49,14,2,8,13,English Setter
english_setter_4,14,2,8,13,English Setter
english_setter_50,14,2,8,13,English Setter
english_setter_51,14,2,8,13,English Setter
english_setter_52,14,2,8,13,English Setter
english_setter_53,14,2,8,13,English Setter
english_setter_54,14,2,8,13,English Setter
english_setter_55,14,2,8,13,English Setter
english_setter_56,14,2,8,13,English Setter
english_setter_57,14,2,8,13,English Setter
english_setter_58,14,2,8,13,English Setter
english_setter_59,14,2,8,13,English Setter
english_setter_5,14,2,8,13,English Setter
english_setter_60,14,2,8,13,English Setter
english_setter_61,14,2,8,13,English Setter
english_setter_62,14,2,8,13,English Setter
english_setter_63,14,2,8,13,English Setter
english_setter_64,14,2,8,13,English Setter
english_setter_65,14,2,8,13,English Setter
english_setter_66,14,2,8,13,English Setter
english_setter_67,14,2,8,13,English Setter
english_setter_68,14,2,8,13,English Setter
english_setter_69,14,2,8,13,English Setter
english_setter_6,14,2,8,13,English Setter
english_setter_70,14,2,8,13,English Setter
english_setter_71,14,2,8,13,English Setter
english_setter_72,14,2,8,13,English Setter
english_setter_73,14,2,8,13,English Setter
english_setter_74,14,2,8,13,English Setter
english_setter_75,14,2,8,13,English Setter
english_setter_76,14,2,8,13,English Setter
english_setter_77,14,2,8,13,English Setter
english_setter_78,14,2,8,13,English Setter
english_setter_79,14,2,8,13,English Setter
english_setter_7,14,2,8,13,English Setter
english_setter_80,14,2,8,13,English Setter
english_setter_81,14,2,8,13,English Setter
english_setter_82,14,2,8,13,English Setter
english_setter_83,14,2,8,13,English Setter
english_setter_84,14,2,8,13,English Setter
english_setter_85,14,2,8,13,English Setter
english_setter_86,14,2,8,13,English Setter
english_setter_87,14,2,8,13,English Setter
english_setter_88,14,2,8,13,English Setter
english_setter_89,14,2,8,13,English Setter
english_setter_8,14,2,8,13,English Setter
english_setter_90,14,2,8,13,English Setter
english_setter_91,14,2,8,13,English Setter
english_setter_92,14,2,8,13,English Setter
english_setter_93,14,2,8,13,English Setter
english_setter_94,14,2,8,13,English Setter
english_setter_95,14,2,8,13,English Setter
english_setter_96,14,2,8,13,English Setter
english_setter_97,14,2,8,13,English Setter
english_setter_98,14,2,8,13,English Setter
english_setter_99,14,2,8,13,English Setter
english_setter_9,14,2,8,13,English Setter
german_shorthaired_191,15,2,9,14,German Shorthaired
german_shorthaired_192,15,2,9,14,German Shorthaired
german_shorthaired_193,15,2,9,14,German Shorthaired
german_shorthaired_194,15,2,9,14,German Shorthaired
german_shorthaired_195,15,2,9,14,German Shorthaired
german_shorthaired_196,15,2,9,14,German Shorthaired
german_shorthaired_197,15,2,9,14,German Shorthaired
german_shorthaired_198,15,2,9,14,German Shorthaired
german_shorthaired_199,15,2,9,14,German Shorthaired
german_shorthaired_19,15,2,9,14,German Shorthaired
german_shorthaired_1,15,2,9,14,German Shorthaired
german_shorthaired_200,15,2,9,14,German Shorthaired
german_shorthaired_20,15,2,9,14,German Shorthaired
german_shorthaired_21,15,2,9,14,German Shorthaired
german_shorthaired_22,15,2,9,14,German Shorthaired
